1234567890,,100
Plane 1,Plane 2,Plane 3,Plane 4,Plane 5,Plane 6,Plane 7,Plane 8,Plane 9,Plane 10,Plane 11,Plane 12,Plane 13,Plane 14,outlet,inlet
 1.67438049e+003, 5.80724731e+002, 1.68565292e+002, 7.60376072e+000, -6.78061905e+001, -4.61975327e+001, 9.46674576e+001, 3.16016235e+002, 5.33909119e+002, 6.44982117e+002, 6.79380737e+002, 5.84733582e+002, 3.90638855e+002, 1.36442474e+002, 3.03150795e-004, 2.42830737e+003
 -5.41813049e+002, -1.77731949e+002, 3.66874275e+001, 5.03570061e+001, -9.12227936e+001, -2.21446747e+002, -2.86812347e+002, -2.47100449e+002, -1.15210564e+002, 1.33796339e+001, 1.58167694e+002, 2.22436203e+002, 1.86584946e+002, 7.11544495e+001, 4.30276676e-004, -6.87577942e+002
 -2.12116382e+003, -7.71535828e+002, -1.13552002e+002, 2.50867195e+001, -1.12991158e+002, -3.05741760e+002, -5.05482849e+002, -6.43391357e+002, -6.68339783e+002, -6.11352234e+002, -4.66131805e+002, -2.99480621e+002, -1.57166428e+002, -4.92750282e+001, 6.11137875e-005, -2.73514722e+003
 -2.24322412e+003, -9.74696594e+002, -2.99017944e+002, -1.38917633e+002, -2.32431580e+002, -4.04899567e+002, -6.29765015e+002, -8.57223083e+002, -1.01316705e+003, -1.05686096e+003, -9.90892273e+002, -8.03298523e+002, -5.22099243e+002, -1.82948181e+002, -3.86138097e-004, -2.77734326e+003
 -1.15843909e+003, -7.60460205e+002, -4.97918732e+002, -4.32681335e+002, -4.82095123e+002, -5.90022034e+002, -7.52670410e+002, -9.56834778e+002, -1.14849829e+003, -1.24673389e+003, -1.25103027e+003, -1.08490564e+003, -7.42183899e+002, -2.64350647e+002, -6.96892850e-004, -1.27639368e+003
 1.67902344e+002, -3.93035034e+002, -6.70099976e+002, -7.71716553e+002, -8.12003113e+002, -8.56806763e+002, -9.23483032e+002, -1.02125336e+003, -1.12941357e+003, -1.19251819e+003, -1.18641309e+003, -1.03418982e+003, -7.11659912e+002, -2.53526062e+002, -1.51355669e-003, 4.24183380e+002
 7.57000061e+002, -2.57828796e+002, -8.32118835e+002, -1.05746814e+003, -1.12392761e+003, -1.13494263e+003, -1.11191052e+003, -1.07186829e+003, -1.01983112e+003, -9.70090759e+002, -8.67962830e+002, -7.02559021e+002, -4.61335052e+002, -1.60104004e+002, -2.48814258e-003, 1.16131067e+003
 2.33515900e+002, -5.49515381e+002, -1.02373175e+003, -1.24174585e+003, -1.32528186e+003, -1.32097620e+003, -1.23102148e+003, -1.06848291e+003, -8.54836487e+002, -6.77158508e+002, -4.56330963e+002, -2.71631836e+002, -1.34650421e+002, -3.85178299e+001, -3.52732628e-003, 5.45219177e+002
 -1.03183997e+003, -1.16738330e+003, -1.25449219e+003, -1.34196838e+003, -1.37720447e+003, -1.33683154e+003, -1.19639233e+003, -9.57624390e+002, -6.49744446e+002, -4.00977478e+002, -1.21149384e+002, 5.56951103e+001, 1.05501160e+002, 4.82700539e+001, -3.83626414e-003, -9.70271851e+002
 -2.28111426e+003, -1.78480762e+003, -1.48343323e+003, -1.41865063e+003, -1.31391235e+003, -1.18416028e+003, -9.92623230e+002, -7.34139038e+002, -4.32940125e+002, -2.04609833e+002, 3.52280045e+001, 1.64700333e+002, 1.67490997e+002, 6.80606079e+001, -3.44840018e-003, -2.46984937e+003
 3.24818555e+003, -8.18440674e+002, -1.36746057e+003, -1.45584204e+003, -1.19541992e+003, -9.45768250e+002, -7.01426880e+002, -4.67508698e+002, -2.53562805e+002, -1.15949043e+002, 1.22284117e+001, 7.33220444e+001, 7.24446411e+001, 2.90554199e+001, -3.13256960e-003, 1.29357441e+004
 7.92220264e+003, 1.93016528e+003, -6.17695435e+002, -1.22621594e+003, -9.93556458e+002, -7.07673401e+002, -4.52790710e+002, -2.70890167e+002, -1.66458389e+002, -1.30405121e+002, -1.15561340e+002, -1.07432205e+002, -8.12607193e+001, -3.11206646e+001, -3.12282937e-003, 1.00299170e+004
 4.86610303e+003, 3.00716675e+003, 1.72222519e+002, -4.72645630e+002, -5.47653809e+002, -4.40482391e+002, -2.98289734e+002, -2.06213165e+002, -1.88580017e+002, -2.12509186e+002, -2.51063370e+002, -2.53809525e+002, -1.92237625e+002, -7.22118073e+001, -3.23788496e-003, 5.05189990e+003
 -1.58902808e+003, 8.12237610e+002, 6.17892700e+002, 6.71348328e+002, 2.39309387e+002, -1.16182556e+001, -1.36318237e+002, -2.01919708e+002, -2.60065002e+002, -3.00619232e+002, -3.28088501e+002, -3.01992035e+002, -2.14538330e+002, -7.76181030e+001, -4.03842144e-003, -1.59864026e+003
 -6.29391748e+003, -1.68551965e+003, 1.01056744e+003, 1.68791553e+003, 1.18293103e+003, 6.44700989e+002, 2.04484070e+002, -8.82183228e+001, -2.48912766e+002, -3.04843964e+002, -3.05843170e+002, -2.52536896e+002, -1.63571152e+002, -5.58546486e+001, -4.53958986e-003, -7.53249268e+003
 -7.13725684e+003, -1.79386169e+003, 1.41060925e+003, 2.11942065e+003, 1.88122180e+003, 1.36816602e+003, 7.85893005e+002, 3.06457886e+002, 7.11746359e+000, -1.11261795e+002, -1.52289261e+002, -1.25793350e+002, -7.55404816e+001, -2.40690289e+001, -4.89302957e-003, -1.00114141e+004
 -4.23611719e+003, -1.25925919e+002, 1.57224280e+003, 1.95504504e+003, 2.05782544e+003, 1.86059814e+003, 1.44642749e+003, 9.65031982e+002, 5.63274475e+002, 3.43411102e+002, 1.75606659e+002, 8.91548615e+001, 4.50470543e+001, 1.41795321e+001, -4.98092594e-003, -7.60996680e+003
 1.72742783e+002, 1.50209021e+003, 1.50307922e+003, 1.48895813e+003, 1.77890576e+003, 1.93965515e+003, 1.89398560e+003, 1.64840833e+003, 1.29406689e+003, 1.00749872e+003, 6.83286560e+002, 4.24930481e+002, 2.28238022e+002, 7.15429611e+001, -4.65725781e-003, -2.03835669e+003
 3.09437988e+003, 2.16027344e+003, 1.31182983e+003, 1.04104993e+003, 1.33599890e+003, 1.68499060e+003, 1.96364868e+003, 2.05199976e+003, 1.91250659e+003, 1.67391077e+003, 1.28265112e+003, 8.73983276e+002, 4.97490570e+002, 1.60907394e+002, -3.00698983e-003, 2.30207544e+003
 3.90926147e+003, 1.96842017e+003, 1.06334546e+003, 7.68726624e+002, 9.85389526e+002, 1.32412866e+003, 1.71893726e+003, 2.03619031e+003, 2.15366064e+003, 2.06887720e+003, 1.76687195e+003, 1.31905200e+003, 8.04178467e+002, 2.69631165e+002, -1.48058427e-003, 5.22813135e+003
 2.89950830e+003, 1.39901404e+003, 8.55253723e+002, 6.77608276e+002, 8.15067566e+002, 1.03672534e+003, 1.34845959e+003, 1.68888171e+003, 1.94669080e+003, 2.01787378e+003, 1.89963159e+003, 1.54503455e+003, 1.00442010e+003, 3.48371552e+002, -1.24524080e-003, 3.93744458e+003
 7.51296021e+002, 7.06949402e+002, 7.07107300e+002, 6.92139282e+002, 7.72569458e+002, 8.65064636e+002, 1.00278699e+003, 1.20072046e+003, 1.41893225e+003, 1.54250403e+003, 1.56528149e+003, 1.36545959e+003, 9.34975220e+002, 3.32164764e+002, -2.13861465e-003, 7.34236694e+002
 -1.17258960e+003, 3.08170586e+001, 5.66004028e+002, 6.96506287e+002, 7.43623413e+002, 7.39296997e+002, 7.14811035e+002, 7.17820129e+002, 7.66597412e+002, 8.15554260e+002, 8.47429871e+002, 7.70826477e+002, 5.44607544e+002, 1.94943619e+002, -2.63973954e-003, -1.74994678e+003
 -1.73803467e+003, -3.35731018e+002, 4.01551331e+002, 6.00648865e+002, 6.26674744e+002, 5.65665405e+002, 4.37094116e+002, 2.75186310e+002, 1.28306702e+002, 4.34255104e+001, -1.41788225e+001, -3.26546745e+001, -3.14754391e+001, -1.61157322e+001, -1.63517066e-003, -2.31874268e+003
 -8.98143799e+002, -2.18947464e+002, 2.28737488e+002, 3.70347137e+002, 3.60760040e+002, 2.65419037e+002, 8.69488907e+001, -1.62246292e+002, -4.33187531e+002, -6.16465515e+002, -7.54016418e+002, -7.37858765e+002, -5.45510498e+002, -2.04216949e+002, -2.66489864e-004, -1.13370789e+003
 5.11697968e+002, 2.12194000e+002, 9.68045578e+001, 5.64584312e+001, -3.75873642e+001, -1.74127792e+002, -3.70201813e+002, -6.21035950e+002, -8.89688049e+002, -1.06989941e+003, -1.18507483e+003, -1.10466321e+003, -7.92498169e+002, -2.89022675e+002, -2.38546527e-005, 6.67013000e+002
 1.44659644e+003, 5.08464111e+002, -2.96330032e+001, -2.50855988e+002, -4.83119141e+002, -6.85057007e+002, -8.80648010e+002, -1.06484412e+003, -1.21445239e+003, -1.28423499e+003, -1.26140967e+003, -1.07995422e+003, -7.31109985e+002, -2.57525513e+002, -6.14880119e-005, 1.81922461e+003
 1.29943555e+003, 3.70327576e+002, -1.96712875e+002, -4.91831909e+002, -8.56521606e+002, -1.12635767e+003, -1.30657361e+003, -1.38618591e+003, -1.35909180e+003, -1.26899768e+003, -1.06481189e+003, -7.91279297e+002, -4.79820221e+002, -1.58457275e+002, -6.45583030e-004, 1.66552246e+003
 1.99043442e+002, -1.98535141e+002, -4.46126007e+002, -6.69760742e+002, -1.07276526e+003, -1.35715771e+003, -1.49615735e+003, -1.46876392e+003, -1.28839087e+003, -1.07391418e+003, -7.50363770e+002, -4.48070190e+002, -2.16471344e+002, -6.13868217e+001, -1.13315578e-003, 3.64435944e+002
 -1.19060352e+003, -9.16755615e+002, -7.50988037e+002, -8.35834473e+002, -1.11828638e+003, -1.31113354e+003, -1.36596558e+003, -1.25878894e+003, -1.01493872e+003, -7.73681580e+002, -4.58176880e+002, -2.09810379e+002, -6.46642227e+001, -1.01987762e+001, -1.35072379e-003, -1.28985242e+003
 3.33229297e+003, -3.05959778e+002, -7.92219788e+002, -9.81388062e+002, -1.03222668e+003, -1.03427246e+003, -9.64706116e+002, -8.16148987e+002, -6.11999878e+002, -4.44631958e+002, -2.50520752e+002, -1.13227463e+002, -3.79939346e+001, -7.35790634e+000, -1.66665658e-003, 1.21497822e+004
 6.95361523e+003, 1.83509998e+003, -3.11417175e+002, -9.11429016e+002, -8.09606384e+002, -6.35442993e+002, -4.53153198e+002, -2.99026215e+002, -1.91610886e+002, -1.42904266e+002, -1.09200790e+002, -9.04837952e+001, -6.48649139e+001, -2.44861832e+001, -1.92502618e-003, 8.43925195e+003
 3.73023145e+003, 2.47567114e+003, 1.87711243e+002, -4.08645569e+002, -3.59195282e+002, -1.73927032e+002, 1.75627747e+001, 1.33140533e+002, 1.47877670e+002, 1.03295494e+002, 2.10405579e+001, -4.43627090e+001, -5.97562790e+001, -2.67206554e+001, -1.89915532e-003, 3.23828540e+003
 -2.24166675e+003, 2.88256622e+002, 3.63869873e+002, 4.15138000e+002, 3.45804474e+002, 3.65266235e+002, 4.16356995e+002, 4.32505402e+002, 3.78046509e+002, 2.95423767e+002, 1.75014267e+002, 7.50866394e+001, 1.78597107e+001, 1.35326374e+000, -1.95514923e-003, -2.89528223e+003
 -6.29205713e+003, -2.05398389e+003, 4.77529449e+002, 1.12222278e+003, 1.09293457e+003, 9.52055298e+002, 7.99397522e+002, 6.66610168e+002, 5.47652344e+002, 4.58015045e+002, 3.49762329e+002, 2.45006897e+002, 1.45215729e+002, 4.84091988e+001, -1.93183939e-003, -7.78490576e+003
 -6.68451953e+003, -2.17343237e+003, 6.37023376e+002, 1.33054663e+003, 1.52727600e+003, 1.42240100e+003, 1.18315527e+003, 9.40019897e+002, 7.51631104e+002, 6.41678223e+002, 5.28963074e+002, 4.10845001e+002, 2.66005554e+002, 9.27715225e+001, -1.64588296e-003, -9.18127051e+003
 -3.76187354e+003, -6.46304871e+002, 6.68569336e+002, 1.05037598e+003, 1.45051697e+003, 1.56145447e+003, 1.45404041e+003, 1.24266614e+003, 1.02481177e+003, 8.75378174e+002, 7.09626465e+002, 5.40182312e+002, 3.44594025e+002, 1.18923935e+002, -1.45548990e-003, -6.27823926e+003
 3.22484802e+002, 8.64376404e+002, 6.00458801e+002, 5.63302124e+002, 9.82599731e+002, 1.29867896e+003, 1.44658679e+003, 1.42215857e+003, 1.27505078e+003, 1.11205774e+003, 8.82183350e+002, 6.39325134e+002, 3.88339935e+002, 1.30306580e+002, -1.27538003e-003, -1.04690320e+003
 2.84577319e+003, 1.46816418e+003, 4.68438660e+002, 1.59251495e+002, 4.29610077e+002, 7.83021667e+002, 1.11212769e+003, 1.30845959e+003, 1.32439417e+003, 1.22060876e+003, 9.94537842e+002, 7.14189331e+002, 4.23299835e+002, 1.39508560e+002, -1.05039810e-003, 2.59020679e+003
 3.11293848e+003, 1.20807300e+003, 2.79760162e+002, -4.18083420e+001, 3.53676491e+001, 2.58909180e+002, 5.75649841e+002, 8.74926575e+002, 1.04970935e+003, 1.06353503e+003, 9.46105896e+002, 7.19501587e+002, 4.41072998e+002, 1.47606522e+002, -7.94451160e-004, 4.23979688e+003
 1.60714478e+003, 5.11574188e+002, 9.87484512e+001, -7.26437454e+001, -1.38404694e+002, -1.06555893e+002, 4.00917244e+001, 2.67782440e+002, 4.91890564e+002, 6.07739746e+002, 6.50772522e+002, 5.65251404e+002, 3.78909424e+002, 1.32512360e+002, -6.72003371e-004, 2.36277368e+003
 -6.25587708e+002, -2.64403015e+002, -5.04130554e+001, -4.50639076e+001, -1.76398849e+002, -2.94369232e+002, -3.51700989e+002, -3.04756836e+002, -1.66096313e+002, -3.28641930e+001, 1.20571808e+002, 1.94940033e+002, 1.69142715e+002, 6.50831757e+001, -6.47365174e-004, -7.67618591e+002
 -2.22196558e+003, -8.73649902e+002, -2.15237961e+002, -8.41906967e+001, -2.12387360e+002, -3.92376465e+002, -5.82044739e+002, -7.10295349e+002, -7.27227478e+002, -6.64891235e+002, -5.10669525e+002, -3.33299164e+002, -1.79141953e+002, -5.71996880e+001, -6.50710077e-004, -2.83503711e+003
 -2.36040186e+003, -1.08992639e+003, -4.13200165e+002, -2.60359314e+002, -3.44930939e+002, -5.05182220e+002, -7.18848938e+002, -9.33354187e+002, -1.07933313e+003, -1.11646826e+003, -1.03985803e+003, -8.40152832e+002, -5.46082275e+002, -1.91325287e+002, -1.08736253e-003, -2.89560938e+003
 -1.28930774e+003, -8.88049072e+002, -6.24464722e+002, -5.64631836e+002, -6.05632019e+002, -7.02121094e+002, -8.53754639e+002, -1.04280505e+003, -1.22177563e+003, -1.31141211e+003, -1.30250500e+003, -1.12222363e+003, -7.65376465e+002, -2.72392273e+002, -1.27069687e-003, -1.40845313e+003
 2.71711655e+001, -5.31415405e+002, -8.06520630e+002, -9.12383118e+002, -9.44547058e+002, -9.77901917e+002, -1.03336975e+003, -1.11631042e+003, -1.20961328e+003, -1.26184131e+003, -1.23968591e+003, -1.07103406e+003, -7.33383545e+002, -2.60759705e+002, -1.90992292e-003, 2.82282196e+002
 6.08775574e+002, -4.05464233e+002, -9.78037048e+002, -1.20550867e+003, -1.26305737e+003, -1.26210693e+003, -1.22723901e+003, -1.17288586e+003, -1.10562109e+003, -1.04366992e+003, -9.23599060e+002, -7.40136169e+002, -4.82968750e+002, -1.67045578e+002, -2.68094777e-003, 1.01236603e+003
 8.01678314e+001, -7.01020142e+002, -1.17405627e+003, -1.39640271e+003, -1.46924353e+003, -1.45190161e+003, -1.34931677e+003, -1.17206714e+003, -9.43311340e+002, -7.53756836e+002, -5.15026001e+002, -3.11843536e+002, -1.57923340e+002, -4.62757607e+001, -3.68599081e-003, 3.92472046e+002
 -1.18745288e+003, -1.32203479e+003, -1.40943494e+003, -1.50085828e+003, -1.52434009e+003, -1.46985571e+003, -1.31548584e+003, -1.06137549e+003, -7.38595276e+002, -4.78925537e+002, -1.82558945e+002, 1.20563879e+001, 7.92266998e+001, 3.94540672e+001, -4.03558835e-003, -1.12618140e+003
 -2.43777539e+003, -1.94154370e+003, -1.64018127e+003, -1.57995264e+003, -1.46205603e+003, -1.31776257e+003, -1.11129028e+003, -8.37026123e+002, -5.21067383e+002, -2.82547546e+002, -2.73536263e+001, 1.18855934e+002, 1.39145325e+002, 5.83806877e+001, -3.74121661e-003, -2.62562598e+003
 3.09046313e+003, -9.76770264e+002, -1.52587476e+003, -1.61663464e+003, -1.34228394e+003, -1.07828809e+003, -8.18878540e+002, -5.69239014e+002, -3.40777405e+002, -1.93049347e+002, -4.98890038e+001, 2.76640263e+001, 4.40514755e+001, 1.94106750e+001, -3.47872963e-003, 1.27751475e+004
 7.76183398e+003, 1.77249060e+003, -7.74151123e+002, -1.38599426e+003, -1.13719214e+003, -8.37537659e+002, -5.68365601e+002, -3.71478607e+002, -2.52390671e+002, -2.05786392e+002, -1.75397507e+002, -1.50653427e+002, -1.07530388e+002, -4.00104942e+001, -3.51287727e-003, 9.86933887e+003
 4.70646631e+003, 2.84973999e+003, 1.82781868e+001, -6.31546387e+002, -6.88654236e+002, -5.68110474e+002, -4.13266052e+002, -3.07051208e+002, -2.74007843e+002, -2.86322510e+002, -3.08967865e+002, -2.94589874e+002, -2.16100311e+002, -8.04178772e+001, -3.81069537e-003, 4.89262988e+003
 -1.74064270e+003, 6.62671204e+002, 4.72395294e+002, 5.14747009e+002, 1.00758598e+002, -1.35253647e+002, -2.47498703e+002, -2.99543060e+002, -3.42233398e+002, -3.71061279e+002, -3.82541443e+002, -3.39774323e+002, -2.37006287e+002, -8.47799606e+001, -4.73041320e-003, -1.75016992e+003
 -6.43473828e+003, -1.82595154e+003, 8.69756165e+002, 1.54003186e+003, 1.05025195e+003, 5.24364685e+002, 9.84908218e+001, -1.79502731e+002, -3.25905457e+002, -3.70975098e+002, -3.56780701e+002, -2.88090637e+002, -1.84859497e+002, -6.27633476e+001, -5.40092448e-003, -7.67445361e+003
 -7.26791260e+003, -1.92675769e+003, 1.27639600e+003, 1.98140063e+003, 1.75784351e+003, 1.25495410e+003, 6.86309143e+002, 2.21756958e+002, -6.39974785e+001, -1.72488754e+002, -1.99965942e+002, -1.59690964e+002, -9.59988174e+001, -3.09027748e+001, -6.76301727e-003, -1.01434053e+004
 -4.36089795e+003, -2.53456680e+002, 1.44750159e+003, 1.82820618e+003, 1.94649731e+003, 1.75928735e+003, 1.35519177e+003, 8.86591431e+002, 4.97270660e+002, 2.86128601e+002, 1.31462021e+002, 5.74471550e+001, 2.57406139e+001, 7.83007288e+000, -7.52302585e-003, -7.73483789e+003
 5.43684273e+001, 1.38811475e+003, 1.38996521e+003, 1.37152271e+003, 1.67934961e+003, 1.85141760e+003, 1.81482336e+003, 1.57921118e+003, 1.23383411e+003, 9.54713562e+002, 6.41050476e+002, 3.95123199e+002, 2.10330048e+002, 6.55289612e+001, -6.28908724e-003, -2.15711914e+003
 2.98930322e+003, 2.05963428e+003, 1.21259656e+003, 9.35686340e+002, 1.24717920e+003, 1.60827905e+003, 1.89703967e+003, 1.99343823e+003, 1.86069385e+003, 1.62754688e+003, 1.24400000e+003, 8.46005066e+002, 4.80556000e+002, 1.55296509e+002, -4.32488788e-003, 2.19808521e+003
 3.82239526e+003, 1.88189673e+003, 9.75705261e+002, 6.77875122e+002, 9.07608948e+002, 1.25710449e+003, 1.66233557e+003, 1.98784924e+003, 2.11176392e+003, 2.03124805e+003, 1.73446667e+003, 1.29467419e+003, 7.88960510e+002, 2.64361389e+002, -1.82900473e-003, 5.13658789e+003
 2.82819092e+003, 1.32400708e+003, 7.79777161e+002, 6.02217651e+002, 7.49126160e+002, 9.78942322e+002, 1.29977148e+003, 1.64873914e+003, 1.91387524e+003, 1.98963928e+003, 1.87565723e+003, 1.52700134e+003, 9.92804932e+002, 3.44339569e+002, -6.54205331e-004, 3.86874512e+003
 6.92558594e+002, 6.45593140e+002, 6.46586609e+002, 6.32695435e+002, 7.19311768e+002, 8.16887634e+002, 9.61568726e+002, 1.16708606e+003, 1.39317969e+003, 1.52223169e+003, 1.54990930e+003, 1.35527429e+003, 9.29050110e+002, 3.30196503e+002, -8.89890245e-004, 6.78630615e+002
 -1.21895459e+003, -1.41628342e+001, 5.22386536e+002, 6.53928833e+002, 7.03323242e+002, 7.01828430e+002, 6.81966919e+002, 6.90327454e+002, 7.46409668e+002, 8.01287903e+002, 8.38497742e+002, 7.67294983e+002, 5.44174133e+002, 1.95202499e+002, -1.77402876e-003, -1.79680579e+003
 -1.76973267e+003, -3.63341980e+002, 3.75493195e+002, 5.74913025e+002, 6.00255920e+002, 5.40325500e+002, 4.14043182e+002, 2.55158478e+002, 1.13145645e+002, 3.29560547e+001, -1.96342297e+001, -3.28971977e+001, -2.92425613e+001, -1.47089529e+001, -2.21392582e-003, -2.35283887e+003
 -9.11501831e+002, -2.29603531e+002, 2.18729874e+002, 3.61068542e+002, 3.48825775e+002, 2.53566635e+002, 7.55350494e+001, -1.72962708e+002, -4.42501495e+002, -6.23577454e+002, -7.58339722e+002, -7.38313782e+002, -5.44033875e+002, -2.03236435e+002, -1.49920234e-003, -1.14831763e+003
 5.18858826e+002, 2.18768143e+002, 1.03393318e+002, 6.32912827e+001, -3.51968346e+001, -1.72239349e+002, -3.69093414e+002, -6.21513489e+002, -8.91691162e+002, -1.07227698e+003, -1.18844409e+003, -1.10684363e+003, -7.93556580e+002, -2.89353027e+002, -1.31121173e-003, 6.74917603e+002
 1.47413513e+003, 5.33021362e+002, -6.27449560e+000, -2.27543854e+002, -4.66278992e+002, -6.69625610e+002, -8.67201721e+002, -1.05469348e+003, -1.20773755e+003, -1.27994312e+003, -1.26156677e+003, -1.08202197e+003, -7.33585693e+002, -2.58619720e+002, -1.33083889e-003, 1.84814050e+003
 1.34348071e+003, 4.10352356e+002, -1.58853943e+002, -4.50537354e+002, -8.24655334e+002, -1.09762646e+003, -1.28116846e+003, -1.36548828e+003, -1.34331787e+003, -1.25696069e+003, -1.05917908e+003, -7.89816284e+002, -4.80658356e+002, -1.58889618e+002, -1.71913533e-003, 1.71009338e+003
 2.55424301e+002, -1.43255234e+002, -3.91176758e+002, -6.12540649e+002, -1.02597046e+003, -1.31518579e+003, -1.45909399e+003, -1.43752136e+003, -1.26271753e+003, -1.05310132e+003, -7.36427429e+002, -4.39528656e+002, -2.11907974e+002, -6.03628807e+001, -2.29516532e-003, 4.21381378e+002
 -1.12312146e+003, -8.47733887e+002, -6.82175964e+002, -7.63990417e+002, -1.05707251e+003, -1.25565442e+003, -1.31671143e+003, -1.21663000e+003, -9.79207886e+002, -7.43342346e+002, -4.34715332e+002, -1.92486481e+002, -5.36934509e+001, -6.61727285e+000, -2.67577521e-003, -1.22174683e+003
 3.41162573e+003, -2.25714264e+002, -7.11579163e+002, -8.96341797e+002, -9.57489990e+002, -9.65412415e+002, -9.02671204e+002, -7.62412781e+002, -5.65766602e+002, -4.04434143e+002, -2.17897980e+002, -8.81196060e+001, -2.17861538e+001, -1.69289768e+000, -2.87905778e-003, 1.22275439e+004
 7.04548779e+003, 1.92710950e+003, -2.17954697e+002, -8.15431335e+002, -7.22652466e+002, -5.54274353e+002, -3.78707764e+002, -2.33561493e+002, -1.34703369e+002, -9.32383881e+001, -6.89464264e+001, -6.01032562e+001, -4.55645294e+001, -1.78758945e+001, -3.04606115e-003, 8.52796484e+003
 3.83467627e+003, 2.58151782e+003, 2.95751434e+002, -3.02427246e+002, -2.61870972e+002, -8.23951035e+001, 1.02690781e+002, 2.09108307e+002, 2.14317657e+002, 1.60984192e+002, 6.68864288e+001, -1.09455042e+001, -3.92339363e+001, -1.98385086e+001, -2.94881221e-003, 3.33838403e+003
 -2.12463721e+003, 4.08593353e+002, 4.86065552e+002, 5.31038757e+002, 4.51820984e+002, 4.64773102e+002, 5.09576050e+002, 5.16283020e+002, 4.51507996e+002, 3.58883331e+002, 2.24371643e+002, 1.10217270e+002, 3.87681770e+001, 8.27787685e+000, -2.91259936e-003, -2.78308447e+003
 -6.16262549e+003, -1.92332898e+003, 6.06688171e+002, 1.24675928e+003, 1.20736890e+003, 1.05739819e+003, 8.97346252e+002, 7.54550903e+002, 6.24525391e+002, 5.24228516e+002, 4.01039948e+002, 2.81359192e+002, 1.66780579e+002, 5.55173759e+001, -2.74891942e-003, -7.65913086e+003
