1234567890,,100
通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
103.996,95.013,103.672,106.38,106.857,107.658,110.443,105.961,110.233,119.045,113.914,111.855,110.329,111.931,9.087,-8.08
105.846,95.165,103.348,106.476,103.329,116.547,114.697,111.549,112.865,114.067,112.904,118.168,113.838,100.163,14.37,3.956
98.637,102.032,101.612,93.906,106.609,110.252,115.669,106.38,105.064,117.329,109.623,101.765,108.459,95.852,3.25,5.672
111.816,110.043,103.443,124.557,96.844,111.263,112.808,110.806,104.816,109.356,117.348,116.508,109.47,102.032,23.983,16.964
110.634,118.645,109.432,113.018,102.242,96.939,95.013,114.716,100.83,114.964,108.44,109.566,113.495,105.026,16.506,-3.254
121.372,130.566,114.143,111.32,109.051,114.449,125.568,105.026,90.13,99.819,100.697,105.503,114.811,106.38,3.231,-4.551
117.424,94.612,100.43,91.637,106.419,108.154,117.29,108.135,122.478,124.157,78.457,97.569,109.146,105.141,7.999,-2.3
115.459,108.078,104.626,123.642,108.212,114.086,113.571,118.111,106.304,120.228,103.195,108.059,91.98,99.667,2.773,5.749
104.435,103.653,114.792,107.735,97.988,99.361,116.547,101.746,106.876,128.963,105.045,109.985,112.827,126.141,1.095,0.847
140.942,100.449,108.974,119.427,98.961,102.242,112.942,113.972,101.154,104.473,119.923,109.699,115.116,115.536,9.735,13.607
125.568,110.291,96.92,103.062,102.07,101.688,115.936,108.44,107.048,106.476,113.113,141.056,123.661,107.792,6.13,4.738
103.043,91.675,114.353,101.822,112.274,120.857,119.522,108.479,108.059,118.416,120.094,97.759,113.438,115.65,24.632,5.844
103.5,103.767,94.936,113.724,131.386,111.778,113.628,103.539,107.525,116.547,108.555,109.833,115.536,113.934,9.792,4.128
109.108,114.697,102.909,110.043,105.865,97.969,94.765,122.021,107.353,114.906,106.686,110.004,111.626,103.195,-16.224,4.91
106.857,113.934,104.855,108.879,103.004,105.598,112.656,113.495,124.462,116.089,109.299,112.007,117.558,109.68,2.144,12.463
99.762,119.102,99.514,103.424,106.171,103.481,108.402,110.5,98.484,98.694,103.691,112.236,106.38,109.947,6.493,9.869
102.795,107.258,104.34,103.233,105.427,103.977,115.097,111.378,102.661,114.925,98.808,116.985,136.745,100.639,3.994,7.103
108.65,102.108,108.383,102.089,95.68,101.002,126.217,105.198,100.773,114.105,117.558,107.811,104.836,103.062,30.678,4.719
107.697,108.688,101.936,125.13,107.43,108.326,106.075,81.604,107.887,120.132,112.732,112.865,119.751,100.334,9.239,8.743
111.626,124.214,99.266,108.383,102.509,84.026,112.808,102.451,99.037,110.462,112.904,117.939,114.391,119.007,-4.15,19.939
102.814,97.816,100.639,113.457,100.525,109.489,98.122,107.525,121.22,120.152,95.375,102.356,122.669,114.677,5.043,2.335
101.135,107.01,99.38,90.454,117.5,111.588,103.596,101.803,110.004,112.789,106.857,110.519,114.792,112.923,4.662,7.561
103.519,95.623,104.416,116.337,103.271,114.639,120.686,125.282,116.623,121.601,111.874,110.424,107.697,115.154,1.801,5.444
105.312,124.043,102.127,98.465,102.146,106.323,116.222,104.321,121.258,115.688,116.413,107.887,105.885,117.805,15.228,6.149
124.786,130.051,108.974,118.034,100.353,107.277,113.228,106.686,103.691,125.263,104.378,104.244,112.179,107.944,3.899,8.324
101.936,126.446,104.092,121.334,85.819,90.931,114.658,104.359,102.737,113.953,104.511,83.836,96.5,106.342,-2.644,15.152
109.299,111.244,109.108,115.784,94.345,121.01,114.925,110.424,105.713,110.767,102.547,104.721,106.514,117.691,0.961,3.46
104.874,113.38,102.509,113.152,109.795,110.672,115.746,104.893,110.996,109.146,106.552,105.77,101.879,105.923,0.084,18.49
101.135,110.5,107.944,110.844,101.994,106.247,111.473,113.476,125.702,106.438,110.004,116.013,117.405,118.378,-1.48,9.525
137.604,100.582,101.288,109.318,97.416,102.222,113.094,104.416,103.138,126.122,115.04,113.19,111.645,123.928,4.604,5.444
101.25,112.16,97.626,108.021,99.323,102.68,112.751,109.947,107.277,115.459,113.934,113.495,114.372,115.822,3.117,8.038
91.465,116.394,103.863,105.885,101.631,110.233,115.631,110.5,108.517,118.587,109.737,108.593,103.176,110.729,-5.581,15.057
101.631,99.991,102.604,110.71,105.808,109.051,118.34,112.064,107.182,113.323,105.274,109.661,110.653,117.596,1.247,4.528
103.443,115.078,104.435,109.852,105.885,109.68,113.59,107.22,108.002,109.528,105.503,107.849,106.686,109.432,3.059,10.746
107.83,113.972,109.947,113.018,104.168,104.397,110.443,108.04,101.097,113.476,108.479,109.528,110.233,111.549,-0.908,8.934
110.977,117.825,106.4,113.571,96.024,104.702,117.252,107.239,102.203,111.893,107.029,105.808,103.252,113.876,2.983,6.912
105.598,116.451,98.217,113.914,106.171,110.1,116.165,107.506,102.947,112.465,106.228,105.122,105.808,104.626,8.82,1.247
101.135,120.914,104.626,110.672,108.612,113.571,115.517,110.424,108.383,115.955,104.816,105.923,109.68,104.359,-0.622,15.381
103.691,109.318,106.762,109.795,105.77,109.241,113.686,108.517,106.934,115.574,107.754,111.626,117.023,114.964,2.392,3.88
110.462,115.231,101.135,110.577,105.446,106.018,112.064,108.898,109.261,107.182,114.849,113.533,115.231,116.451,3.345,11.375
100.449,108.402,109.013,108.974,102.127,105.141,113.361,107.544,110.844,116.241,112.389,116.241,112.35,119.083,-1.251,7.732
103.691,105.37,100.601,108.822,103.539,102.909,125.015,112.446,107.792,116.737,109.528,110.615,107.468,112.846,5.882,4.967
100.029,104.626,103.443,107.182,102.28,108.212,117.901,114.449,109.089,120.667,105.999,111.187,110.214,113.056,1.572,10.326
91.389,111.721,109.28,109.241,102.585,108.212,114.983,107.697,103.252,116.108,107.83,109.146,109.203,121.029,-3.483,5.939
117.252,108.994,109.089,111.511,102.127,104.874,112.694,106.38,104.015,113.132,105.484,106.743,101.154,122.345,3.956,2.754
112.446,115.04,114.544,109.051,106.953,107.544,111.893,103.1,105.389,115.078,100.983,105.007,109.585,103.844,4.662,6.207
117.023,107.086,114.22,113.876,106.686,109.528,116.299,108.746,107.773,109.509,101.46,104.797,102.203,110.195,2.716,2.583
110.634,109.089,108.555,114.182,109.718,104.111,119.617,114.62,105.141,111.244,105.961,104.568,100.754,104.378,7.904,5.177
105.77,110.672,107.639,111.359,102.795,106.228,115.879,110.271,108.383,112.179,107.525,112.808,111.13,115.574,1.476,10.517
99.476,112.236,114.62,107.22,99.419,102.852,111.34,105.827,101.326,120.552,111.454,117.1,114.449,119.675,14.561,-0.965
118.607,103.691,102.051,108.288,101.479,101.631,111.111,106.895,105.064,116.547,109.909,112.961,109.642,127.399,9.811,1.629
102.795,104.359,110.481,104.874,100.754,108.994,116.165,112.179,125.893,119.675,109.07,110.558,116.623,107.201,4.452,4.128
107.41,99.762,100.029,110.348,105.331,110.271,118.053,108.65,110.424,117.157,105.141,108.669,107.162,111.32,10.136,-1.156
104.13,108.059,81.585,108.173,108.021,109.337,108.421,113.991,108.574,111.034,107.506,109.299,115.04,105.637,6.378,7.141
110.939,105.904,109.909,110.443,97.683,102.68,109.623,105.713,104.588,113.323,109.985,112.598,113.018,109.222,6.111,2.525
121.449,105.16,114.697,115.307,100.43,100.964,112.579,110.977,104.588,106.8,106.686,108.536,109.833,105.484,9.888,-4.189
117.672,117.577,104.568,114.62,105.274,106.667,114.487,106.991,105.35,111.187,105.656,106.075,103.004,100.353,15.495,2.068
105.274,108.917,111.969,110.672,109.432,109.489,118.835,110.291,104.836,114.849,101.44,107.887,117.119,105.503,3.117,3.689
109.947,111.073,101.326,110.939,105.274,106.075,115.002,110.767,105.408,118.893,105.942,111.511,108.459,110.653,11.032,0.484
108.917,109.222,107.944,108.345,105.045,105.961,112.217,109.985,109.337,114.658,110.405,114.944,120.552,116.318,1.762,7.542
104.225,106.857,93.258,116.032,105.217,104.797,113.781,110.31,114.62,117.977,110.996,110.538,110.138,114.582,1.362,10.098
88.127,112.331,107.353,108.974,105.484,105.694,117.176,112.942,112.408,116.394,110.672,111.092,113.838,107.01,-0.813,14.465
96.92,101.898,103.462,112.465,103.748,103.157,114.41,109.222,108.822,115.898,106.743,110.596,101.994,124.577,5.367,2.487
107.849,115.765,109.985,111.816,103.291,104.473,110.691,106.075,104.053,114.048,110.004,108.517,107.41,111.912,3.555,8.82
111.549,111.607,114.277,115.345,105.141,103.634,112.122,101.04,98.427,122.269,105.637,106.667,104.549,112.37,5.806,0.523
117.634,111.759,112.35,114.849,107.544,110.691,116.795,106.743,106.094,110.71,103.462,102.222,100.067,106.457,7.103,5.043
106.514,112.331,112.522,113.304,112.045,114.258,113.914,108.173,107.773,117.519,103.71,105.007,102.966,105.389,3.88,6.721
108.021,98.637,119.637,110.424,108.765,109.642,115.326,108.212,108.593,115.555,107.601,107.277,108.116,120.743,-4.894,8.572
116.051,104.435,104.931,110.825,106.113,101.746,108.345,106.018,106.342,118.092,111.664,115.173,113.571,110.748,8.762,2.277
106.743,105.694,108.192,106.857,102.985,103.271,110.081,103.615,106.152,116.871,112.274,116.032,121.601,115.65,4.051,5.501
111.187,99.781,104.759,108.307,105.217,101.25,114.582,110.882,98.789,121.01,109.184,114.372,112.999,108.917,11.07,3.345
98.866,106.152,102.032,107.906,105.427,112.465,118.473,111.721,109.108,118.149,108.536,106.38,109.585,104.969,5.806,3.498
102.203,104.664,110.939,108.574,104.13,112.331,118.187,107.639,107.277,116.566,107.048,109.566,112.007,111.702,5.787,1.019
111.435,103.615,107.506,111.492,106.533,107.468,114.582,104.893,108.421,115.536,111.549,107.735,110.844,108.841,9.602,-4.742
126.694,113.781,106.4,110.901,104.321,103.31,106.819,106.228,106.724,111.626,106.4,107.944,110.214,98.942,13.855,4.7
110.672,111.282,112.675,129.745,108.269,108.517,112.293,107.792,101.746,115.097,107.677,106.457,114.601,103.767,3.67,4.681
113.266,101.994,109.718,115.307,112.808,92.247,119.35,110.806,96.767,114.067,105.331,104.797,103.329,108.173,21.37,-2.892
108.021,110.176,108.173,112.598,107.124,104.473,112.331,119.007,111.816,118.568,108.059,108.059,105.541,102.413,4.871,19.634
115.536,104.015,111.931,108.04,108.841,114.658,105.446,103.786,118.893,119.236,92.781,114.887,119.179,116.127,-6.63,-5.657
101.688,116.07,103.519,105.885,103.806,101.936,113.361,115.498,110.729,127.266,112.617,115.04,122.135,115.688,6.454,-5.466
106.533,104.797,100.945,113.342,102.947,112.999,112.789,103.024,110.348,116.947,122.326,119.808,122.841,103.481,5.215,14.103
105.331,106.953,96.291,102.604,102.432,99.209,118.855,113.533,110.748,103.672,113.838,103.577,119.408,136.421,-26.085,1.476
86.163,108.994,106.972,118.759,102.985,92.495,124.977,109.909,110.882,104.359,111.912,102.852,119.141,123.413,-1.308,-3.693
66.822,109.547,90.511,110.424,121.048,114.964,118.359,126.408,80.612,106.113,107.544,107.868,115.04,131.844,-7.698,20.855
115.002,106.037,105.389,113.953,121.544,109.356,119.846,112.007,101.707,114.086,104.111,134.171,102.757,126.846,-3.75,6.168
114.334,120.38,99.819,131.081,107.868,107.086,117.653,117.31,99.705,108.669,103.863,104.416,114.811,92.075,9.087,22.839
105.217,117.558,107.067,114.658,109.413,102.928,112.293,104.969,116.222,113.419,102.852,103.024,107.01,98.541,2.64,-4.036
107.468,103.863,124.157,110.615,108.059,111.263,116.013,120.094,92.419,111.473,95.07,106.247,120.953,111.778,2.964,1.705
102.07,127.934,106.19,104.301,102.165,104.073,110.615,107.849,103.996,114.964,108.555,117.329,111.015,117.195,6.111,9.85
101.536,111.931,117.672,132.473,112.274,104.149,110.939,104.626,103.92,116.184,113.304,122.421,104.836,108.936,-2.834,8.457
102.871,107.754,99.991,96.786,84.866,117.367,125.32,106.953,108.364,117.023,110.653,105.56,113.419,102.489,-15.423,5.463
93.735,109.489,94.898,110.367,105.312,101.555,112.293,112.732,109.776,116.909,108.059,107.811,115.86,96.596,2.316,-2.872
73.421,113.438,107.315,109.47,103.577,119.98,126.369,109.737,87.116,127.59,105.846,108.288,104.664,121.677,-8.404,17.879
110.004,112.007,108.059,110.291,105.179,106.171,113.743,95.795,95.261,114.62,105.675,98.007,105.179,121.811,4.681,5.196
107.01,114.906,108.555,109.089,106.667,107.334,111.244,101.536,105.331,111.588,88.451,106.419,111.74,92.133,-0.526,11.395
120.056,101.307,115.822,119.923,104.015,92.991,104.816,120.667,111.816,115.726,109.909,106.361,117.481,112.446,9.296,-9.968
105.541,123.947,96.119,125.32,105.56,95.89,122.688,120.8,85.648,117.825,112.637,80.612,100.22,109.375,7.771,5.787
96.806,109.07,93.048,101.307,113.209,100.544,118.778,99.8,107.22,118.073,118.702,101.46,95.299,106.514,22.4,10.212
89.748,118.702,113.209,116.375,104.988,113.8,115.765,102.909,104.626,145.977,108.135,115.898,117.653,126.77,-0.946,10.021
112.656,107.048,101.135,110.462,105.446,92.8,114.677,97.282,104.702,116.318,110.596,110.271,107.41,127.991,13.073,2.869
101.898,110.424,107.792,106.4,101.574,98.885,131.348,103.119,108.898,117.805,114.601,111.492,113.342,106.876,4.089,16.506
104.13,97.931,105.408,107.048,100.887,108.25,115.955,132.816,96.462,120.018,110.329,112.293,110.538,118.74,2.888,4.471
109.833,108.25,105.961,108.517,104.454,103.214,117.634,115.097,108.212,101.955,100.658,108.784,109.528,108.097,8.648,3.86
105.56,105.408,92.342,100.487,111.111,103.825,113.171,107.201,107.487,111.969,109.871,125.244,112.064,113.895,2.335,7.446
111.607,107.487,123.47,110.863,74.776,102.547,113.953,108.078,103.5,113.323,106.934,108.727,105.274,110.291,3.193,-0.984
125.263,112.484,112.007,116.337,107.353,107.01,112.331,106.113,103.539,112.846,103.634,104.378,93.601,115.173,5.901,2.449
108.345,115.307,115.25,112.904,108.517,112.56,117.71,108.116,106.514,114.239,103.844,101.116,104.683,102.718,4.7,7.542
109.261,101.402,109.871,112.865,108.746,111.568,115.536,111.206,110.176,113.991,107.582,109.337,105.503,114.658,-0.851,5.672
108.135,109.07,104.321,110.1,100.487,98.846,116.318,113.647,104.855,114.067,109.947,112.427,110.291,118.816,6.264,4.814
106.228,108.822,108.307,108.307,100.067,102.165,110.729,104.893,104.836,116.318,116.89,114.086,115.86,121.277,0.847,10.441
97.397,107.563,113.876,106.037,100.239,103.214,115.173,110.424,107.83,117.405,111.149,113.056,111.759,118.912,0.694,0.561
114.449,101.536,101.669,108.25,103.271,105.77,119.675,109.375,109.356,117.729,110.863,107.544,96.252,119.389,6.435,2.563
99.8,105.541,108.002,105.598,107.658,109.184,118.244,110.176,107.41,117.138,109.509,108.383,112.236,107.391,3.88,5.577
111.721,101.994,107.849,111.511,103.92,107.086,114.773,107.01,107.124,114.162,107.62,111.206,107.315,114.143,5.978,0.008
116.375,115.707,107.811,111.034,105.56,100.582,111.568,114.487,103.939,112.751,107.239,109.146,112.827,105.77,8.667,4.242
113.438,110.748,113.628,111.645,104.282,101.021,111.607,107.62,104.855,110.863,106.152,107.182,109.623,109.356,2.85,5.73
109.909,101.002,121.143,112.122,106.895,108.955,118.664,111.549,101.974,112.98,103.806,104.397,104.855,108.688,5.444,-3.445
118.568,106.628,106.018,113.457,105.98,109.261,119.579,111.912,106.915,112.713,106.323,103.767,95.642,112.827,10.403,1.514
106.571,108.135,114.372,109.642,105.331,107.22,115.822,107.162,106.819,119.465,110.653,109.318,121.372,110.291,4.433,3.307
115.078,109.261,101.04,110.462,103.1,103.863,114.964,106.152,106.514,116.203,110.558,117.901,115.746,115.364,10.365,2.277
104.149,111.931,104.416,107.983,103.291,105.026,109.432,105.083,114.658,119.732,113.495,111.702,117.558,115.746,-0.298,10.155
101.097,105.141,100.334,105.999,105.484,105.427,115.211,114.182,110.901,115.726,108.345,112.789,112.465,114.677,5.157,3.174
104.149,99.781,96.329,111.359,104.855,106.628,116.28,115.822,111.702,115.784,110.577,109.528,112.522,110.138,6.054,4.204
94.307,120.132,103.138,111.816,106.647,105.274,110.825,110.901,105.064,115.269,109.203,111.034,117.92,103.481,12.901,7.675
107.658,111.32,111.874,110.157,98.846,103.443,112.656,106.686,103.71,123.89,107.391,110.291,118.568,112.103,2.239,4.337
116.089,115.917,105.713,113.075,107.162,106.934,111.988,104.301,103.844,116.547,103.348,107.983,105.408,103.748,10.136,1.877
108.078,117.348,110.004,113.342,107.449,111.874,114.029,112.16,113.724,109.642,103.367,104.988,109.146,101.879,3.536,8.686
105.865,108.421,108.669,113.647,111.893,108.498,118.702,110.901,109.871,115.154,105.694,107.906,109.013,103.901,4.967,1.572
111.53,99.113,110.958,110.958,102.222,104.797,114.143,114.429,108.059,113.056,107.315,114.735,115.536,110.405,10.059,8.762
109.165,118.263,100.029,108.555,102.699,101.593,110.691,107.029,103.786,119.579,112.331,116.013,113.113,112.789,15.896,2.602
104.168,104.874,108.173,105.598,95.375,102.814,112.083,110.062,104.969,118.073,111.168,115.707,122.231,116.451,3.117,3.918
106.209,108.364,97.797,107.086,101.669,107.658,115.879,111.74,111.301,119.637,109.356,110.043,108.402,108.822,10.632,0.847
102.776,105.255,103.653,109.241,107.563,108.021,113.056,114.544,114.658,114.239,107.391,109.108,114.22,103.081,5.901,5.711
105.007,106.037,111.988,108.421,107.811,105.999,116.203,109.509,107.315,114.22,106.133,111.74,113.056,108.898,5.711,2.697
117.348,97.569,116.585,112.045,103.519,104.034,112.56,109.089,104.321,110.901,107.105,110.481,111.874,106.895,9.926,-6.02
120.705,121.162,104.969,112.846,101.536,102.661,112.274,106.953,104.168,112.522,106.4,107.506,103.119,107.506,15.247,1.572
109.299,110.519,113.914,110.538,105.656,107.716,114.162,105.598,102.413,115.746,104.53,106.419,111.721,102.242,4.223,4.585
112.885,106.075,105.904,111.454,107.162,109.222,118.301,108.86,110.004,116.127,103.539,107.773,104.168,111.111,6.397,-0.069
110.882,109.051,108.822,109.909,107.887,104.301,113.132,114.334,107.22,115.383,109.642,108.097,110.977,106.647,8.743,2.907
110.596,105.675,114.258,110.901,105.713,103.653,113.857,109.489,105.141,115.917,112.751,114.849,119.007,117.081,4.623,3.098
112.198,98.236,117.596,113.342,99.819,103.748,114.143,111.702,108.345,113.743,111.111,114.925,116.661,111.435,11.337,-3.464
108.04,111.683,99.628,110.386,103.748,102.776,117.348,109.337,109.795,118.683,110.462,111.969,112.122,104.168,15.133,3.345
100.716,101.555,106.266,105.56,101.822,105.885,117.023,114.201,107.62,118.893,107.41,113.113,121.334,109.604,4.089,3.117
105.961,104.836,98.751,109.985,103.71,106.953,115.269,107.01,108.135,118.359,106.743,112.293,110.462,113.876,10.288,1.152
108.917,116.127,107.887,108.479,103.539,103.882,108.288,109.737,109.222,109.394,109.795,110.329,117.691,111.263,4.738,7.732
112.408,113.018,109.509,110.615,109.718,104.015,111.492,106.953,106.266,111.969,106.075,106.247,111.13,107.22,5.73,2.468
119.656,101.326,116.89,117.615,108.593,106.533,119.274,112.026,105.541,106.781,103.043,103.729,104.359,101.746,9.678,-5.314
114.029,115.536,105.961,114.735,110.329,109.184,114.105,111.092,106.934,112.637,106.609,104.168,94.364,106.476,13.34,1.038
105.675,105.56,111.073,106.781,105.026,108.173,116.451,109.489,106.857,118.702,108.288,111.397,120.476,110.767,3.746,2.697
113.819,107.944,102.833,108.479,101.879,103.958,112.16,104.435,106.628,117.634,114.887,119.503,117.367,117.5,8.591,-0.069
108.04,107.487,104.282,103.291,101.517,95.699,107.83,111.759,107.62,117.214,111.759,118.664,120.667,112.484,-1.823,7.198
105.389,104.893,105.961,107.792,102.852,100.22,104.74,118.607,105.083,117.691,109.528,110.844,112.961,109.871,5.997,-7.679
103.443,85.457,107.754,111.816,105.808,106.342,116.47,113.914,111.13,114.201,107.391,107.487,109.203,106.609,13.798,-8.232
